"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Adams",,"IL","Quincy, IL","Quincy, IL-MO",,1.9557625145518,,,,103000,-0.675024108003857,-0.0969932104752667,0.0418058252427185,,0.109675124496087,0.0259459459459459,68
"County","Adams",,"IN","Decatur, IN","Decatur, IN",,6.57159487776484,100,,,118800,0,1.79948586118252,0.0614898989898991,,0.0499867759851891,0.0264550264550265,81.5
"County","Adams",,"MS","Natchez, MS","Natchez, MS-LA",,0.0232828870779977,,,,108200,-0.642791551882461,-5.74912891986063,-0.0115249537892791,,0.136231884057971,0.0283687943262411,
"County","Adams",,"OH",,,,1.74039580908033,100,2.9412,5.7983,79900,0.376884422110553,7.97297297297297,0.00122653316645804,,0.203305785123967,0.0487804878048781,
"County","Adams",,"PA","Gettysburg, PA","Gettysburg, PA",,2.79394644935972,72.22,8.6089,1.5347,200100,0.806045340050378,8.6909288430201,0.0297351324337831,,0.0688871054039593,0.0456310679611651,74
"County","Adams",,"WA","Othello, WA","Othello, WA",,3.50407450523865,83.33,,4.2336,168700,0,10.5504587155963,0.0563841138114998,,0.0596153846153846,0.0483870967741935,
"County","Aiken",,"SC","Augusta, GA","Augusta-Richmond County, GA-SC",,7.53201396973225,85.25,1.5015,,109300,1.11008325624422,12.5643666323378,0.0702927721866422,,0.131916204559458,0.0378327884166277,78.5
"County","Allen",,"IN","Fort Wayne, IN","Fort Wayne, IN",,8.46915017462165,100,,,129800,0.698215671062839,8.07660283097419,0.0839060092449924,,0.0522134338612222,0.0323886639676113,52
"County","Allen",,"KS",,,,2.0430733410943,,,,70600,0.141843971631206,-0.70323488045007,0.0388951841359773,,0.0520487264673311,0.0425531914893617,
"County","Allen",,"OH","Lima, OH","Lima, OH",,1.82188591385332,,,,92200,0.217391304347826,3.47923681257015,0.040184381778742,,0.129840263534092,0.0229775011967449,64
"County","Anoka",,"MN","Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,5.13969732246799,,,,242300,-0.0824742268041237,6.8342151675485,0.0644614114733801,,0.0451425932708078,0.0225749559082892,53
"County","Anson",,"NC",,,,1.49010477299185,100,,,62900,0,4.65890183028286,0.0329729729729731,,0.177072671443193,0.0867052023121387,117
"County","Baker",,"FL","Jacksonville, FL","Jacksonville, FL",,5.9895227008149,,,,169400,0.236686390532544,9.00900900900901,0.0643093270365998,,0.0599657338663621,0.0476190476190476,68
"County","Banks",,"GA",,,,8.9580908032596,,,,170700,0.886524822695036,8.72611464968153,0.0328763913298185,,0.0939086294416244,0.027027027027027,81
"County","Barry",,"MI","Grand Rapids, MI","Grand Rapids-Wyoming, MI",,9.08032596041909,95,,,156700,1.35834411384217,9.198606271777,0.0948245054243777,,0.0843490454104196,0.0115089514066496,52
"County","Barry",,"MO",,,,7.58440046565774,,,,121500,0.496277915632754,6.57894736842105,0.0219835390946501,,0.0959488272921109,0.0177777777777778,96
"County","Berks",,"PA","Reading, PA","Reading, PA",,2.73573923166473,79.73,4.8291,2.6602,173600,0.288850375505488,7.4922600619195,0.0631912442396314,,0.0824606467759995,0.055111821086262,74
"County","Bexar",,"TX","San Antonio, TX","San Antonio-New Braunfels, TX",,2.0023282887078,33.33,,,174500,0.28735632183908,6.66259168704156,0.0237191977077365,,,,59
"County","Blair",,"PA","Altoona, PA","Altoona, PA",,3.10826542491269,86.96,2.1234,1.1926,120200,0.0832639467110741,2.03735144312394,0.0233693843594009,,0.097452934662237,0.0356060606060606,70
"County","Boise",,"ID","Boise City, ID","Boise City, ID",,8.17811408614668,,,,219600,0.641613198900092,9.85492746373187,0.00240437158469953,,0.0543337645536869,0,67
"County","Boone",,"AR","Harrison, AR","Harrison, AR",,4.54598370197905,,,,111200,0.36101083032491,7.12909441233141,0.0394514388489209,,0.0945818979016599,0.0198675496688742,67
"County","Boone",,"IA","Boone, IA","Boone, IA",,2.30500582072177,100,,2.8773,134800,-0.148148148148148,1.73584905660377,0.00637982195845699,,0.0926573426573427,0.0107816711590297,73
"County","Boone",,"IL","Rockford, IL","Rockford, IL",,0.838183934807916,71.43,,,150700,0.533689126084056,4.07458563535912,0.0319840743198407,,0.147878483555109,0.0509337860780985,67
"County","Boone",,"IN","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN",,8.31199068684517,,,,218000,1.11317254174397,11.1111111111111,-0.00564678899082571,,0.0523837551500883,0.0187265917602996,62
"County","Boone",,"KY","Cincinnati, OH","Cincinnati, OH-KY-IN",,7.9743888242142,87.1,,0.2763,193000,0.520833333333333,7.58082497212932,0.0491658031088082,,0.0681993074259331,0.0310296191819464,62
"County","Boone",,"MO","Columbia, MO","Columbia, MO",,8.9522700814901,,,,177600,0.623229461756374,6.79494888755262,0.00779279279279277,,0.05442395081529,0.00491159135559921,69
"County","Boyle",,"KY","Danville, KY","Danville, KY",,4.56926658905704,,,,139400,0.432276657060519,11.1642743221691,0.0262984218077476,,0.106662395900064,0.027027027027027,64.5
"County","Bronx",,"NY","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,9.69732246798603,87.5,2.5229,,416700,0.627867664815262,12.2273094532723,0.0764722822174226,,,,144
"County","Brown",,"IN","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN",,6.23399301513388,,,,184700,0.380434782608696,10.2028639618138,-0.0129128316188414,,0.0704419889502762,0.0130718954248366,74
"County","Brown",,"KS",,,,8.17229336437718,100,,,73200,0.411522633744856,4.87106017191977,0.0334289617486339,,0.0856697819314642,0,
"County","Brown",,"OH","Cincinnati, OH","Cincinnati, OH-KY-IN",,4.38300349243306,90,2.9324,2.2917,121500,0.164880461665293,0.413223140495868,0.124543209876543,,0.111220796314577,0.029585798816568,83
"County","Brown",,"TX","Brownwood, TX","Brownwood, TX",,1.10593713620489,81.82,,,80500,-3.24519230769231,-3.01204819277108,0.067527950310559,,,,87
"County","Brown",,"WI","Green Bay, WI","Green Bay, WI",,7.25844004656577,94.27,1.0364,0.4121,171000,0.0585137507314219,7.00876095118899,0.0373157894736842,,,,62.5
"County","Bryan",,"GA","Savannah, GA","Savannah, GA",,2.27590221187427,60,,,212800,-0.0469704086425552,4.7244094488189,0.0768045112781954,,0.131695906432749,0.0177619893428064,72
"County","Bryan",,"OK","Durant, OK","Durant, OK",,8.0384167636787,96.55,5.1208,0.7976,103700,0.679611650485437,9.38818565400844,0.0152459016393443,,0.144946808510638,0.00917431192660551,90.5
"County","Bucks",,"PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,4.13853317811409,85.79,3.065,1.5597,322400,0.155327741534638,4.37034639041761,0.052887717121588,,0.0532894736842105,0.0515938824396536,77
"County","Burke",,"GA","Augusta, GA","Augusta-Richmond County, GA-SC",,7.41559953434226,,,,75100,1.21293800539084,9.95607613469985,0.0960053262316911,,0.140973630831643,0.079136690647482,77
"County","Butte",,"CA","Chico, CA","Chico, CA",,9.55762514551804,82.19,1.3055,0.5926,279700,0.756484149855908,7.9505982246237,0.0498140865212728,,0.0640099896845649,0.00932994062765055,59
"County","Butts",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,5.74505238649593,0,,,120200,0.333889816360601,12.9699248120301,0.116730449251248,,0.126530612244898,0.039426523297491,76
"County","Cache",,"UT","Logan, UT","Logan, UT-ID",,9.08614668218859,100,,,245500,1.36251032204789,19.1169335274139,-0.0234093686354379,,0.032950448562086,0.00254452926208651,46
"County","Cecil",,"MD","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,0.844004656577416,73.17,8.8545,1.6669,226700,0.132508833922261,6.68235294117647,0.0569342743714161,,0.135427220533604,0.055860349127182,86.5
"County","Cedar",,"IA",,,,3.43422584400466,100,,,153500,0.326797385620915,0.655737704918033,-0.00455374592833879,,0.0676864244741874,0.0112994350282486,63
"County","Cedar",,"MO",,,,3.0093131548312,,,,114100,0.263620386643234,6.43656716417911,0.0201752848378616,,0.102362204724409,0.0288461538461538,
"County","Clare",,"MI",,,,7.31082654249127,,,,90000,1.92525481313703,13.0653266331658,0.0666333333333333,,0.147147147147147,0.0204081632653061,53
"County","Clark",,"IL",,,,3.0384167636787,,,,66300,0.606980273141123,9.04605263157895,-0.0263800904977376,,0.183010262257697,0.0218068535825545,
"County","Clark",,"KY","Lexington, KY","Lexington-Fayette, KY",,9.0162980209546,,,,151300,0.598404255319149,9.3998553868402,0.0999801718440185,,0.0735887096774194,0.0136986301369863,53
"County","Clark",,"NV","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV",,5.54132712456345,81.17,7.0906,1.7433,266200,0.833333333333333,14.494623655914,0.0725732531930878,,0.0992185617085967,0.0500770775914421,53
"County","Clark",,"OH","Springfield, OH","Springfield, OH",,2.41559953434226,87.65,8.0566,4.6032,105700,0.858778625954199,9.19421487603306,0.0205108798486282,,0.157225558621436,0.0385409497591191,71
"County","Clark",,"WA","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA",,8.08498253783469,96.88,2.8531,2.0793,343200,0.497803806734993,7.99244808055381,0.0278234265734265,,0.0346340625536765,0.0121731289449955,50
"County","Cocke",,"TN","Newport, TN","Newport, TN",,7.83469150174622,100,,,89200,0.337457817772778,17.3684210526316,0.0339125560538116,,0.155720338983051,0.0204081632653061,114
"County","Coles",,"IL","Charleston, IL","Charleston-Mattoon, IL",,0.587892898719441,78.26,,,79300,0,1.53649167733675,0.0152080706179067,,0.152496382054993,0.0237247924080664,78
"County","Cooke",,"TX","Gainesville, TX","Gainesville, TX",,4.45867287543655,100,,,135400,0.296296296296296,3.67534456355283,0.0510192023633678,,,,61
"County","Creek",,"OK","Tulsa, OK","Tulsa, OK",,3.38766006984866,66.67,,1.2209,96400,0.416666666666667,1.36698212407992,0.0912759336099584,,0.127235469448584,0.0322108345534407,75
"County","Crook",,"OR","Prineville, OR","Prineville, OR",,7.36903376018626,100,2.3895,4.2504,239100,0.251572327044025,9.02872777017784,0.00185696361355081,,0.0459183673469388,0.0101010101010101,72
"County","Curry",,"OR","Brookings, OR","Brookings, OR",,8.9930151338766,,,,308600,0.619497880665145,8.66197183098592,0.0326441996111471,,0.0574712643678161,0.0181818181818182,96
"County","Darke",,"OH","Greenville, OH","Greenville, OH",,0.878928987194412,,,,113900,-0.262697022767075,-8.95283772981615,,,0.0764100333478324,0.0208728652751423,63
"County","Davie",,"NC","Winston-Salem, NC","Winston-Salem, NC",,7.37485448195576,,,,165500,0.54678007290401,1.90886699507389,0.0727009063444108,,0.0715322413435621,0.0231884057971015,84
"County","Davis",,"UT","Ogden, UT","Ogden-Clearfield, UT",,9.70896391152503,91.57,,,324100,1.40801001251564,15.5848787446505,0.0649922863313792,,0.0359937086626875,0.00840336134453781,43
"County","Delta",,"CO",,,,6.40861466821886,92.86,,0.7728,,,,,,0.0878564857405704,0.0261780104712042,74.5
"County","Delta",,"MI","Escanaba, MI","Escanaba, MI",,4.65657741559953,,,,92500,1.31434830230011,-0.537634408602151,0.0669405405405405,,0.154721274175199,0.00980392156862745,58.5
"County","Dodge",,"MN","Rochester, MN","Rochester, MN",,6.64726426076834,100,3.7092,1.2558,189900,0.0526870389884088,3.54416575790622,0.115039494470774,,0.0793650793650794,0.0380952380952381,66
"County","Dodge",,"NE","Fremont, NE","Fremont, NE",,7.39813736903376,,,,133300,0.6797583081571,11.4548494983278,-0.00852213053263318,,0.0777305673581605,0.00643086816720257,49
"County","Dodge",,"WI","Beaver Dam, WI","Beaver Dam, WI",,5.19208381839348,81.58,3.7838,0.606,154000,0.587851077726976,10.4734576757532,0.00401298701298702,,0.099647473560517,0.0251572327044025,74
"County","Dukes",,"MA","Vineyard Haven, MA","Vineyard Haven, MA",,6.93830034924331,94.12,,4.8077,801600,0.451127819548872,5.86370839936609,0.055744760479042,,0.0427236315086782,0.0625,191
"County","Duval",,"FL","Jacksonville, FL","Jacksonville, FL",,5.88474970896391,80.96,,,172100,0.291375291375291,9.68769917144678,0.0549854735618827,,0.124617143256049,0.0209369091800294,67
"County","Eagle",,"CO","Edwards, CO","Edwards, CO",,6.70547147846333,91.11,,,732400,0.881542699724518,10.8689070541932,-0.0202826324412889,,,,89
"County","Eaton",,"MI","Lansing, MI","Lansing-East Lansing, MI",,5.71594877764843,78.12,,,152200,0.727994705493051,10.1302460202605,0.0618659658344285,,0.106366176649253,0.019988577955454,61
"County","Ellis",,"KS","Hays, KS","Hays, KS",,7.89871944121071,,,,169100,0.415676959619952,2.79635258358663,0.0368775872264933,,0.0535836177474403,0.0191082802547771,74.5
"County","Ellis",,"TX","Dallas-Fort Worth, TX","Dallas-Fort Worth-Arlington, TX",,9.86612339930151,98.08,2.5211,0.4814,210200,0.912145943350936,11.5119363395225,0.0934728829686013,,,,54
"County","Emmet",,"MI",,,,9.14435389988359,,,,156200,0.644329896907216,7.72413793103448,0.0553777208706787,,0.146666666666667,0.0117302052785924,107
"County","Erath",,"TX","Stephenville, TX","Stephenville, TX",,5.20372526193248,100,,,132500,0.837138508371385,5.24225575853852,-0.0120981132075472,,,,61.5
"County","Essex",,"MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.70314318975553,92.57,12.0913,4.6199,432200,0.371574547143521,6.53192013803303,0.0897408607126331,,0.0421600360552301,0.043488824101069,64
"County","Essex",,"NJ","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,3.92898719441211,,,,384000,0.655307994757536,8.32157968970381,0.0660911458333333,,0.133235703302336,0.121675093427127,85
"County","Essex",,"VA",,,,1.48428405122235,,,,174000,0.346020761245675,1.16279069767442,0.0306551724137931,,0.098159509202454,0.0375,
"County","Floyd",,"GA","Rome, GA","Rome, GA",,2.0372526193248,60,,,122200,0,8.04597701149425,0.0675941080196398,,0.146459747817653,0.0231788079470199,65
"County","Floyd",,"IN","Louisville/Jefferson County, KY","Louisville/Jefferson County, KY-IN",,4.09778812572759,83.64,,,156800,0.319897632757518,9.80392156862745,0.012576530612245,,0.0555321479733715,0.0257966616084977,56
"County","Floyd",,"VA","Blacksburg, VA","Blacksburg-Christiansburg-Radford, VA",,2.22351571594878,,,,124500,0.160901045856798,3.66361365528726,0.0340562248995984,,0.170418006430868,0.0150943396226415,66
"County","Gates",,"NC","Virginia Beach, VA","Virginia Beach-Norfolk-Newport News, VA-NC",,0.372526193247963,100,,18.3651,,,,,,0.177474402730375,0.0673076923076923,72
"County","Geary",,"KS","Junction City, KS","Junction City, KS",,1.39697322467986,,,,127300,0.394321766561514,-1.85042405551272,0.0216653574234094,,0.174574429554509,0.0435684647302905,105
"County","Giles",,"TN",,,,2.92200232828871,76.92,,,100500,-0.396432111000991,4.57856399583767,0.0476716417910448,,0.109090909090909,0.0189393939393939,104.5
"County","Glenn",,"CA",,,,8.77764842840512,100,,2.1751,208100,0.434362934362934,11.5817694369973,0.0503700144161461,,0.0781409601634321,0.0326797385620915,78
"County","Glynn",,"GA","Brunswick, GA","Brunswick, GA",,5.86146682188591,60.71,,,188500,-0.105988341282459,10.8823529411765,0.0601007957559683,,0.147504621072089,0.012531328320802,107
"County","Grady",,"OK","Oklahoma City, OK","Oklahoma City, OK",,8.82421420256112,,,,116200,0.955690703735882,15.6218905472637,0.0417900172117041,,0.121572387344199,0.0315457413249211,82
"County","Grand",,"CO",,,,8.42258440046566,92.73,,,327000,1.86915887850467,7.77851021753461,0.0891559633027523,,,,53
"County","Grant",,"IN","Marion, IN","Marion, IN",,4.75552968568102,100,,,79200,0.126422250316056,14.1210374639769,-0.019709595959596,,0.117093055946022,0.0360144057623049,83.5
"County","Grant",,"KS",,,,6.16996507566938,,,,119200,-0.334448160535117,-0.251046025104602,0.0479446308724831,,0,0,
"County","Grant",,"KY","Cincinnati, OH","Cincinnati, OH-KY-IN",,2.40395809080326,,,,145700,0.13745704467354,6.04075691411936,0.0617707618393961,,0.10610789121712,0.0420168067226891,66
"County","Grant",,"LA","Alexandria, LA","Alexandria, LA",,2.26426076833527,,,,85400,-0.813008130081301,-5.6353591160221,0.161592505854801,,0.158969804618117,0.0335195530726257,86
"County","Grant",,"WA","Moses Lake, WA","Moses Lake, WA",,7.77648428405122,,,,168000,0.779844031193761,7.62331838565022,0.0204464285714285,,0.0685805422647528,0.0155038759689922,78
"County","Grant",,"WI","Platteville, WI","Platteville, WI",,4.35389988358556,,,,126500,-0.236593059936909,7.93515358361775,0.037098814229249,,0.112915851272016,0.0138648180242634,73.5
"County","Green",,"WI","Madison, WI","Madison, WI",,7.33993015133877,,,,161400,-0.123762376237624,9.42372881355932,0.0648884758364312,,0.0640908258560703,0.0171428571428571,67
"County","Henry",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,5.09313154831199,72.73,,,170200,0.531600708800945,7.44949494949495,0.101192714453584,,0.110246353719819,0.0428015564202335,66
"County","Henry",,"IN","New Castle, IN","New Castle, IN",,2.09545983701979,,,,81100,0.620347394540943,8.85906040268456,-0.000468557336621434,,0.0816326530612245,0.0574712643678161,59
"County","Henry",,"OH",,,,4.0395809080326,100,4,2.8914,122000,0.164203612479475,6.73665791776028,0.0585737704918032,,0.115719867748723,0.025974025974026,62
"County","Henry",,"TN","Paris, TN","Paris, TN",,2.83469150174622,84.62,,,88700,0.112866817155756,5.97371565113501,0.00421645997745212,,0.0961398397669337,0.0113636363636364,84.5
"County","Henry",,"VA","Martinsville, VA","Martinsville, VA",,5,100,,1.6188,77800,0.128700128700129,10.8262108262108,0.0233161953727505,,0.133288977600355,0.0415973377703827,115
"County","Horry",,"SC","Myrtle Beach, SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",,3.58556461001164,,,,173000,-0.115473441108545,5.61660561660562,0.0399075144508672,,0.105269186712486,0.0331882480957563,92
"County","Huron",,"MI",,,,6.55413271245634,,,,99100,-0.701402805611222,10.9742441209406,0.0249344096871846,,0.0813008130081301,0.0217391304347826,100
"County","Huron",,"OH","Norwalk, OH","Norwalk, OH",,0.616996507566938,,,,95200,0.10515247108307,-0.104931794333683,0.035672268907563,,0.162794759825328,0.0311158798283262,78
"County","Idaho",,"ID",,,,9.87776484284051,,,,192900,0.783699059561128,5.87266739846323,0.054722654224987,,0.0376811594202899,0,
"County","Ionia",,"MI","Ionia, MI","Ionia, MI",,5.05820721769499,,,,134100,-0.148920327624721,8.93582453290008,0.0814243102162566,,0.0915645277577505,0.0188976377952756,64
"County","Iosco",,"MI",,,,3.84749708963912,78.95,,,73200,-0.136425648021828,7.80559646539028,0.0628415300546448,,0.138452588714369,0.0189075630252101,91.5
